Time,Icc,Pm,Vwind,Pout,Vcc,S1.Pm,S1.Cp,S1.pitch,S1.v_ms,S1.lambda,S1.RPM,S1.rad_s,S1.torque
1.254,4.59973,68.9774,100.8,62.9919,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.255,3.0918,97.7902,100.8,62.9923,18,77.1736,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.256,3.1458,67.3673,100.8,62.9937,18,77.1321,0.182601,15,28,3.27097,8745.93,915.872,0.0735554
1.257,3.16371,68.4329,100.8,62.994,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.258,4.59972,68.9774,100.8,62.9933,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.259,3.09179,97.7902,100.8,62.9937,18,77.1736,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.26,3.14582,67.4715,100.8,62.995,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0736691
1.261,3.16371,68.4329,100.8,62.9953,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.262,4.59973,68.8732,100.8,62.9946,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.075147
1.263,3.09179,97.7902,100.8,62.995,18,77.1736,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.264,3.1458,67.3673,100.8,62.9963,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0735554
1.265,3.16371,68.3288,100.8,62.9966,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0745786
1.266,4.59972,68.9774,100.8,62.9959,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.267,3.09181,97.7902,100.8,62.9962,18,77.1736,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.268,3.1458,67.3673,100.8,62.9976,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0735554
1.269,3.16371,68.4329,100.8,62.9978,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.27,4.59972,68.8732,100.8,62.9971,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.075147
1.271,3.0918,97.7902,100.8,62.9974,18,77.1737,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.272,3.14581,67.3673,100.8,62.9987,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0735554
1.273,3.16371,68.4329,100.8,62.999,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.274,4.59974,68.8732,100.8,62.9982,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.075147
1.275,3.09179,97.7902,100.8,62.9985,18,77.1736,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.276,3.1458,67.4715,100.8,62.9998,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0736691
1.277,3.16372,68.4329,100.8,63,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.278,4.59973,68.8732,100.8,62.9993,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.075147
1.279,3.0918,97.7902,100.8,62.9996,18,77.1736,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.28,3.1458,67.3673,100.8,63.0009,18,77.1321,0.182601,15,28,3.27097,8745.93,915.872,0.0735554
1.281,3.16371,68.4329,100.8,63.0011,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.282,4.59972,68.9774,100.8,63.0003,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.283,3.09179,97.7902,100.8,63.0006,18,77.1736,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.284,3.14582,67.3673,100.8,63.0019,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0735554
1.285,3.16371,68.4329,100.8,63.002,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.286,4.59973,68.9774,100.8,63.0012,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.287,3.0918,97.7902,100.8,63.0015,18,77.1736,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.288,3.1458,67.3673,100.8,63.0028,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0735554
1.289,3.16371,68.4329,100.8,63.0029,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.29,4.59972,68.9774,100.8,63.0021,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.291,3.09181,97.7902,100.8,63.0024,18,77.1737,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.292,3.1458,67.4715,100.8,63.0036,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0736691
1.293,3.16371,68.4329,100.8,63.0038,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.294,4.59972,68.9774,100.8,63.003,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.295,3.0918,97.7902,100.8,63.0032,18,77.1737,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.296,3.14581,67.4715,100.8,63.0045,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0736691
1.297,3.16371,68.4329,100.8,63.0046,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.298,4.59975,68.9774,100.8,63.0037,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.299,3.09179,97.7902,100.8,63.004,18,77.1736,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.3,3.1458,67.3673,100.8,63.0052,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0735554
1.301,3.16372,68.4329,100.8,63.0053,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.302,4.59973,68.9774,100.8,63.0045,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.303,3.0918,97.7902,100.8,63.0047,18,77.1736,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.304,3.1458,67.3673,100.8,63.0059,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0735554
1.305,3.16371,68.4329,100.8,63.006,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.306,4.59972,68.9774,100.8,63.0052,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.307,3.09179,97.7902,100.8,63.0054,18,77.1736,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.308,3.14582,67.3673,100.8,63.0066,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0735554
1.309,3.16371,68.3288,100.8,63.0067,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0745786
1.31,4.59973,68.9774,100.8,63.0058,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.311,3.0918,97.7902,100.8,63.006,18,77.1736,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.312,3.1458,67.3673,100.8,63.0072,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0735554
1.313,3.16371,68.4329,100.8,63.0073,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.314,4.59972,68.9774,100.8,63.0064,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.315,3.09181,97.7902,100.8,63.0066,18,77.1737,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.316,3.1458,67.3673,100.8,63.0077,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0735554
1.317,3.16371,68.4329,100.8,63.0078,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.318,4.59972,68.9774,100.8,63.0069,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.319,3.0918,97.7902,100.8,63.0071,18,77.1737,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.32,3.14581,67.3673,100.8,63.0083,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0735554
1.321,3.16371,68.4329,100.8,63.0083,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.322,4.59975,68.9774,100.8,63.0074,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.323,3.09179,97.7902,100.8,63.0076,18,77.1737,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.324,3.1458,67.4715,100.8,63.0087,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0736691
1.325,3.16372,68.4329,100.8,63.0088,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.326,4.59973,68.9774,100.8,63.0079,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.327,3.0918,97.7902,100.8,63.008,18,77.1736,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.328,3.1458,67.3673,100.8,63.0092,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0735554
1.329,3.16371,68.4329,100.8,63.0092,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.33,4.59972,68.9774,100.8,63.0083,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.331,3.09179,97.7902,100.8,63.0084,18,77.1736,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.332,3.14582,67.4715,100.8,63.0096,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0736691
1.333,3.16371,68.4329,100.8,63.0096,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.334,4.59973,68.9774,100.8,63.0087,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.335,3.0918,97.7902,100.8,63.0088,18,77.1736,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.336,3.1458,67.3673,100.8,63.0099,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0735554
1.337,3.16371,68.4329,100.8,63.0099,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.338,4.59972,68.9774,100.8,63.009,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.339,3.09181,97.7902,100.8,63.0091,18,77.1737,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.34,3.1458,67.3673,100.8,63.0102,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0735554
1.341,3.16371,68.3288,100.8,63.0103,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0745786
1.342,4.59972,68.9774,100.8,63.0093,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.343,3.0918,97.7902,100.8,63.0094,18,77.1737,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.344,3.14581,67.3673,100.8,63.0105,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0735554
1.345,3.16371,68.4329,100.8,63.0105,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.346,4.59975,68.8732,100.8,63.0096,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.075147
1.347,3.09179,97.7902,100.8,63.0097,18,77.1737,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.348,3.1458,67.3673,100.8,63.0108,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0735554
1.349,3.16372,68.4329,100.8,63.0108,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.35,4.59973,68.9774,100.8,63.0098,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.351,3.0918,97.7902,100.8,63.0099,18,77.1736,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.352,3.1458,67.3673,100.8,63.011,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0735554
1.353,3.16371,68.4329,100.8,63.011,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.354,4.59972,68.9774,100.8,63.01,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.355,3.09179,97.7902,100.8,63.0101,18,77.1736,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.356,3.14582,67.3673,100.8,63.0112,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0735554
1.357,3.16371,68.4329,100.8,63.0112,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.358,4.59973,68.8732,100.8,63.0102,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.075147
1.359,3.0918,97.7902,100.8,63.0103,18,77.1737,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.36,3.1458,67.3673,100.8,63.0114,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0735554
1.361,3.16371,68.4329,100.8,63.0114,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.362,4.59972,68.8732,100.8,63.0104,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.075147
1.363,3.09181,97.7902,100.8,63.0105,18,77.1737,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.364,3.1458,67.3673,100.8,63.0115,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0735554
1.365,3.16371,68.4329,100.8,63.0115,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.366,4.59972,68.9774,100.8,63.0105,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.367,3.0918,97.7902,100.8,63.0106,18,77.1737,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.368,3.14581,67.3673,100.8,63.0116,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0735554
1.369,3.16371,68.4329,100.8,63.0116,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.37,4.59975,68.9774,100.8,63.0106,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.371,3.09179,97.7902,100.8,63.0107,18,77.1737,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.372,3.1458,67.4715,100.8,63.0117,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0736691
1.373,3.16372,68.4329,100.8,63.0117,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.374,4.59973,68.9774,100.8,63.0107,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.375,3.0918,97.7902,100.8,63.0107,18,77.1736,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.376,3.1458,67.3673,100.8,63.0118,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0735554
1.377,3.16371,68.3288,100.8,63.0118,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0745786
1.378,4.59972,68.9774,100.8,63.0107,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.379,3.09179,97.7902,100.8,63.0108,18,77.1736,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.38,3.14582,67.3673,100.8,63.0118,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0735554
1.381,3.16371,68.4329,100.8,63.0118,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.382,4.59973,68.9774,100.8,63.0108,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.383,3.0918,97.7902,100.8,63.0108,18,77.1737,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.384,3.1458,67.3673,100.8,63.0119,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0735554
1.385,3.16371,68.4329,100.8,63.0118,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.386,4.59972,68.9774,100.8,63.0108,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.387,3.09181,97.7902,100.8,63.0109,18,77.1737,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.388,3.1458,67.4715,100.8,63.0119,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0736691
1.389,3.16371,68.4329,100.8,63.0118,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.39,4.59972,68.9774,100.8,63.0108,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.391,3.0918,97.7902,100.8,63.0109,18,77.1737,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.392,3.14581,67.3673,100.8,63.0119,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0735554
1.393,3.16371,68.3288,100.8,63.0118,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0745786
1.394,4.59975,68.8732,100.8,63.0108,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.075147
1.395,3.09179,97.7902,100.8,63.0108,18,77.1737,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.396,3.1458,67.3673,100.8,63.0119,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0735554
1.397,3.16372,68.4329,100.8,63.0118,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.398,4.59973,68.8732,100.8,63.0108,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.075147
1.399,3.0918,97.7902,100.8,63.0108,18,77.1736,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.4,3.1458,67.3673,100.8,63.0118,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0735554
1.401,3.16371,68.4329,100.8,63.0118,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.402,4.59972,68.9774,100.8,63.0107,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.403,3.09179,97.7902,100.8,63.0108,18,77.1736,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.404,3.14582,67.3673,100.8,63.0118,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0735554
1.405,3.16371,68.4329,100.8,63.0117,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.406,4.59973,68.9774,100.8,63.0107,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.407,3.0918,97.7902,100.8,63.0107,18,77.1737,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.408,3.1458,67.4715,100.8,63.0117,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0736691
1.409,3.16371,68.4329,100.8,63.0116,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.41,4.59972,68.8732,100.8,63.0106,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.075147
1.411,3.09181,97.7902,100.8,63.0106,18,77.1737,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.412,3.1458,67.4715,100.8,63.0116,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0736691
1.413,3.16371,68.4329,100.8,63.0116,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.414,4.59972,68.9774,100.8,63.0105,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.415,3.0918,97.7902,100.8,63.0105,18,77.1737,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.416,3.14581,67.3673,100.8,63.0116,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0735554
1.417,3.16371,68.4329,100.8,63.0115,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.418,4.59975,68.9774,100.8,63.0104,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.419,3.09179,97.7902,100.8,63.0105,18,77.1737,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.42,3.1458,67.3673,100.8,63.0115,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0735554
1.421,3.16372,68.4329,100.8,63.0114,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.422,4.59973,68.9774,100.8,63.0103,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.423,3.0918,97.7902,100.8,63.0104,18,77.1736,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.424,3.1458,67.3673,100.8,63.0114,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0735554
1.425,3.16371,68.4329,100.8,63.0113,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.426,4.59972,68.9774,100.8,63.0102,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.427,3.09179,97.7902,100.8,63.0102,18,77.1736,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.428,3.14582,67.4715,100.8,63.0113,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0736691
1.429,3.16371,68.4329,100.8,63.0112,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.43,4.59973,68.8732,100.8,63.0101,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.075147
1.431,3.0918,97.7902,100.8,63.0101,18,77.1737,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.432,3.1458,67.3673,100.8,63.0111,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0735554
1.433,3.16371,68.4329,100.8,63.011,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.434,4.59972,68.8732,100.8,63.01,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.075147
1.435,3.09181,97.7902,100.8,63.01,18,77.1737,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.436,3.1458,67.3673,100.8,63.011,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0735554
1.437,3.16371,68.4329,100.8,63.0109,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.438,4.59972,68.9774,100.8,63.0099,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.439,3.0918,97.7902,100.8,63.0099,18,77.1737,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.44,3.14581,67.3673,100.8,63.0109,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0735554
1.441,3.16371,68.4329,100.8,63.0108,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.442,4.59975,68.9774,100.8,63.0097,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.443,3.09179,97.8943,100.8,63.0097,18,77.1737,0.1827,15,28,3.27161,8747.64,916.051,0.106866
1.444,3.1458,67.3673,100.8,63.0107,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0735554
1.445,3.16372,68.4329,100.8,63.0107,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.446,4.59973,68.9774,100.8,63.0096,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.447,3.0918,97.7902,100.8,63.0096,18,77.1736,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.448,3.1458,67.3673,100.8,63.0106,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0735554
1.449,3.16371,68.4329,100.8,63.0105,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.45,4.59972,68.9774,100.8,63.0094,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.451,3.09179,97.7902,100.8,63.0095,18,77.1736,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.452,3.14582,67.4715,100.8,63.0105,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0736691
1.453,3.16371,68.4329,100.8,63.0104,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.454,4.59973,68.9774,100.8,63.0093,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.455,3.0918,97.7902,100.8,63.0093,18,77.1737,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.456,3.1458,67.4715,100.8,63.0103,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0736691
1.457,3.16371,68.4329,100.8,63.0102,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.458,4.59972,68.9774,100.8,63.0092,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.459,3.09181,97.7902,100.8,63.0092,18,77.1737,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.46,3.1458,67.3673,100.8,63.0102,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0735554
1.461,3.16371,68.4329,100.8,63.0101,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.462,4.59972,68.9774,100.8,63.009,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.463,3.0918,97.7902,100.8,63.009,18,77.1737,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.464,3.14581,67.4715,100.8,63.01,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0736691
1.465,3.16371,68.4329,100.8,63.0099,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.466,4.59975,68.9774,100.8,63.0089,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.467,3.09179,97.7902,100.8,63.0089,18,77.1737,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.468,3.1458,67.3673,100.8,63.0099,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0735554
1.469,3.16372,68.4329,100.8,63.0098,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.47,4.59973,68.9774,100.8,63.0087,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.471,3.0918,97.7902,100.8,63.0087,18,77.1736,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.472,3.1458,67.3673,100.8,63.0097,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0735554
1.473,3.16371,68.4329,100.8,63.0096,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.474,4.59972,68.9774,100.8,63.0085,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.475,3.09179,97.8943,100.8,63.0086,18,77.1736,0.1827,15,28,3.27161,8747.64,916.051,0.106866
1.476,3.14582,67.3673,100.8,63.0096,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0735554
1.477,3.16371,68.4329,100.8,63.0095,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.478,4.59973,68.9774,100.8,63.0084,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.479,3.0918,97.7902,100.8,63.0084,18,77.1737,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.48,3.1458,67.3673,100.8,63.0094,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0735554
1.481,3.16371,68.4329,100.8,63.0093,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.482,4.59972,68.8732,100.8,63.0082,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.075147
1.483,3.09181,97.7902,100.8,63.0083,18,77.1737,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.484,3.1458,67.4715,100.8,63.0093,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0736691
1.485,3.16371,68.4329,100.8,63.0092,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.486,4.59972,68.9774,100.8,63.0081,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
1.487,3.0918,97.7902,100.8,63.0081,18,77.1737,0.1827,15,28,3.27161,8747.64,916.051,0.106752
1.488,3.14581,67.3673,100.8,63.0091,18,77.1321,0.182601,15,28,3.27097,8745.94,915.872,0.0735554
1.489,3.16371,68.4329,100.8,63.009,18,77.2081,0.182781,15,28,3.27214,8749.05,916.199,0.0746923
1.49,4.59975,68.9774,100.8,63.0079,18,77.2813,0.182955,15,28,3.27326,8752.05,916.513,0.0752607
