Time,Icc,Pm,Vwind,D,Pout,Vcc,S1.Pm,S1.Cp,S1.pitch,S1.v_ms,S1.lambda,S1.RPM,S1.rad_s,S1.torque
10.968,2.8196,95.778,75.6,0.17424,56.8768,19.8182,59.4567,0.333646,15,21,4.71418,9453.6,989.979,0.0967475
10.969,2.85599,65.8073,75.6,0.17442,56.9115,19.8139,59.547,0.334153,15,21,4.71182,9448.86,989.482,0.0665068
10.97,2.86479,66.5932,75.6,0.1746,56.9454,19.8096,59.5512,0.334176,15,21,4.71171,9448.64,989.459,0.0673026
10.971,2.87366,66.7036,75.6,0.17478,56.9788,19.8053,59.5569,0.334208,15,21,4.71156,9448.34,989.428,0.0674163
10.972,2.88234,66.9262,75.6,0.17496,57.0115,19.801,59.5632,0.334243,15,21,4.71139,9448.01,989.393,0.0676437
10.973,2.89084,67.1486,75.6,0.17514,57.0436,19.7966,59.57,0.334282,15,21,4.71121,9447.65,989.355,0.067871
10.974,2.89915,67.2582,75.6,0.17532,57.0752,19.7923,59.5774,0.334323,15,21,4.71102,9447.25,989.314,0.0679847
10.975,2.90728,67.3677,75.6,0.1755,57.1063,19.788,59.5854,0.334368,15,21,4.7108,9446.83,989.27,0.0680984
10.976,4.21433,67.5894,75.6,0.17568,57.1369,19.7837,59.5939,0.334416,15,21,4.71058,9446.38,989.222,0.0683258
10.977,2.82921,95.969,75.6,0.17586,57.169,19.7794,59.7278,0.335167,15,21,4.70699,9439.18,988.468,0.0970886
10.978,2.86602,65.8193,75.6,0.17604,57.2026,19.775,59.8142,0.335652,15,21,4.70463,9434.45,987.974,0.0666205
10.979,2.87498,66.6042,75.6,0.17622,57.2354,19.7707,59.8177,0.335672,15,21,4.70454,9434.26,987.954,0.0674163
10.98,2.88402,66.9392,75.6,0.1764,57.2676,19.7664,59.8226,0.335699,15,21,4.7044,9433.99,987.925,0.0677574
10.981,2.89288,67.1617,75.6,0.17658,57.2991,19.7621,59.8281,0.33573,15,21,4.70425,9433.69,987.893,0.0679847
10.982,2.90151,67.2716,75.6,0.17676,57.3301,19.7578,59.8342,0.335764,15,21,4.70408,9433.35,987.858,0.0680984
10.983,2.90998,67.4936,75.6,0.17694,57.3605,19.7534,59.8408,0.335802,15,21,4.7039,9432.98,987.82,0.0683258
10.984,2.91828,67.603,75.6,0.17712,57.3904,19.7491,59.848,0.335842,15,21,4.7037,9432.59,987.778,0.0684395
10.985,4.23052,67.8245,75.6,0.1773,57.4198,19.7448,59.8557,0.335885,15,21,4.70349,9432.16,987.733,0.0686668
10.986,2.83999,96.161,75.6,0.17748,57.4508,19.7405,59.9844,0.336607,15,21,4.6999,9424.96,986.979,0.0974296
10.987,2.87717,66.0566,75.6,0.17766,57.4831,19.7362,60.0672,0.337072,15,21,4.69755,9420.24,986.485,0.0669615
10.988,2.88626,66.8404,75.6,0.17784,57.5147,19.7318,60.0701,0.337088,15,21,4.69746,9420.07,986.468,0.0677574
10.989,2.89544,66.9508,75.6,0.17802,57.5457,19.7275,60.0745,0.337113,15,21,4.69734,9419.82,986.441,0.067871
10.99,2.9044,67.1731,75.6,0.1782,57.576,19.7232,60.0794,0.33714,15,21,4.69719,9419.54,986.412,0.0680984
10.991,2.91317,67.3951,75.6,0.17838,57.6058,19.7189,60.0849,0.337171,15,21,4.69704,9419.22,986.379,0.0683258
10.992,2.92176,67.6169,75.6,0.17856,57.6349,19.7146,60.0909,0.337205,15,21,4.69686,9418.87,986.342,0.0685532
10.993,2.93015,67.9506,75.6,0.17874,57.6636,19.7102,60.0975,0.337242,15,21,4.69668,9418.5,986.303,0.0688942
10.994,4.248,68.0597,75.6,0.17892,57.6918,19.7059,60.1045,0.337281,15,21,4.69647,9418.09,986.26,0.0690079
10.995,2.85155,96.4655,75.6,0.1791,57.7215,19.7016,60.2282,0.337975,15,21,4.69287,9410.87,985.504,0.0978844
10.996,2.88911,66.1818,75.6,0.17928,57.7526,19.6973,60.3075,0.338421,15,21,4.69052,9406.16,985.011,0.0671889
10.997,2.89831,67.0766,75.6,0.17946,57.783,19.693,60.3101,0.338435,15,21,4.69045,9406.01,984.995,0.0680984
10.998,2.90757,67.1869,75.6,0.17964,57.8127,19.6886,60.314,0.338457,15,21,4.69033,9405.77,984.97,0.0682121
10.999,2.91663,67.4089,75.6,0.17982,57.8418,19.6843,60.3184,0.338482,15,21,4.6902,9405.51,984.942,0.0684395
11,2.9255,67.5188,75.6,0.18,57.8704,19.68,60.3234,0.33851,15,21,4.69005,9405.21,984.911,0.0685532
11.001,2.93416,67.9642,75.6,0.18018,57.8983,19.6757,60.329,0.338541,15,21,4.68988,9404.87,984.876,0.0690079
11.002,4.25417,68.0736,75.6,0.18036,57.9258,19.6714,60.335,0.338575,15,21,4.6897,9404.51,984.838,0.0691216
11.003,2.85587,96.4385,75.6,0.18054,57.9547,19.667,60.4531,0.339238,15,21,4.68612,9397.33,984.086,0.0979981
11.004,2.8938,66.3104,75.6,0.18072,57.9851,19.6627,60.5287,0.339662,15,21,4.68379,9392.65,983.596,0.0674163
11.005,2.90323,66.9806,75.6,0.1809,58.0146,19.6584,60.5305,0.339672,15,21,4.68373,9392.54,983.585,0.0680984
11.006,2.91273,67.2028,75.6,0.18108,58.0435,19.6541,60.5336,0.339689,15,21,4.68364,9392.35,983.564,0.0683258
11.007,2.92202,67.5366,75.6,0.18126,58.0718,19.6498,60.5373,0.33971,15,21,4.68352,9392.12,983.54,0.0686668
11.008,2.9311,67.7583,75.6,0.18144,58.0994,19.6454,60.5415,0.339734,15,21,4.68339,9391.85,983.513,0.0688942
11.009,2.93998,67.868,75.6,0.18162,58.1265,19.6411,60.5462,0.33976,15,21,4.68324,9391.56,983.482,0.0690079
11.01,4.26293,67.9774,75.6,0.1818,58.153,19.6368,60.5515,0.33979,15,21,4.68308,9391.23,983.447,0.0691216
11.011,2.86181,96.6376,75.6,0.18198,58.1811,19.6325,60.6646,0.340424,15,21,4.67951,9384.07,982.697,0.0983391
11.012,2.90009,66.217,75.6,0.18216,58.2104,19.6282,60.7367,0.340829,15,21,4.67719,9379.41,982.21,0.0674163
11.013,2.90972,66.998,75.6,0.18234,58.2391,19.6238,60.7379,0.340836,15,21,4.67715,9379.34,982.202,0.0682121
11.014,2.91938,67.2202,75.6,0.18252,58.267,19.6195,60.7405,0.34085,15,21,4.67707,9379.17,982.185,0.0684395
11.015,2.92885,67.5537,75.6,0.1827,58.2942,19.6152,60.7435,0.340867,15,21,4.67697,9378.97,982.164,0.0687805
11.016,2.93812,67.7754,75.6,0.18288,58.3209,19.6109,60.7471,0.340887,15,21,4.67685,9378.74,982.139,0.0690079
11.017,2.94716,67.8851,75.6,0.18306,58.3469,19.6066,60.7512,0.34091,15,21,4.67672,9378.47,982.111,0.0691216
11.018,4.27358,68.2179,75.6,0.18324,58.3724,19.6022,60.7559,0.340936,15,21,4.67657,9378.17,982.08,0.0694627
11.019,2.86897,96.6148,75.6,0.18342,58.3994,19.5979,60.8642,0.341545,15,21,4.673,9371.02,981.331,0.0984528
11.02,2.90758,66.348,75.6,0.1836,58.4278,19.5936,60.9332,0.341931,15,21,4.67069,9366.38,980.845,0.0676437
11.021,2.91734,67.2396,75.6,0.18378,58.4553,19.5893,60.934,0.341936,15,21,4.67066,9366.33,980.839,0.0685532
11.022,2.92716,67.3501,75.6,0.18396,58.4822,19.585,60.936,0.341948,15,21,4.67059,9366.19,980.825,0.0686668
11.023,2.93677,67.6834,75.6,0.18414,58.5084,19.5806,60.9386,0.341962,15,21,4.6705,9366.01,980.806,0.0690079
11.024,2.94616,67.7934,75.6,0.18432,58.534,19.5763,60.9417,0.34198,15,21,4.6704,9365.8,980.784,0.0691216
11.025,2.95534,68.0146,75.6,0.1845,58.559,19.572,60.9454,0.342,15,21,4.67027,9365.55,980.758,0.069349
11.026,4.28569,68.2355,75.6,0.18468,58.5834,19.5677,60.9495,0.342023,15,21,4.67014,9365.27,980.729,0.0695763
11.027,2.87701,96.816,75.6,0.18486,58.6093,19.5634,61.0534,0.342606,15,21,4.66657,9358.12,979.98,0.0987939
11.028,2.91595,66.368,75.6,0.18504,58.6365,19.559,61.1194,0.342976,15,21,4.66426,9353.49,979.496,0.0677574
11.029,2.92583,67.2586,75.6,0.18522,58.663,19.5547,61.1199,0.342979,15,21,4.66424,9353.46,979.492,0.0686668
11.03,2.93576,67.4805,75.6,0.1854,58.6888,19.5504,61.1216,0.342989,15,21,4.66418,9353.34,979.479,0.0688942
11.031,2.94547,67.702,75.6,0.18558,58.7139,19.5461,61.1238,0.343001,15,21,4.66411,9353.18,979.463,0.0691216
11.032,2.95498,67.812,75.6,0.18576,58.7384,19.5418,61.1265,0.343016,15,21,4.66401,9352.99,979.443,0.0692353
11.033,2.96425,68.1444,75.6,0.18594,58.7622,19.5374,61.1297,0.343034,15,21,4.66389,9352.76,979.419,0.0695763
11.034,4.2988,68.3651,75.6,0.18612,58.7855,19.5331,61.1334,0.343055,15,21,4.66376,9352.5,979.391,0.0698037
11.035,2.88571,97.0176,75.6,0.1863,58.8104,19.5288,61.2331,0.343614,15,21,4.6602,9345.34,978.642,0.0991349
11.036,2.92496,66.611,75.6,0.18648,58.8365,19.5245,61.2962,0.343969,15,21,4.65789,9340.72,978.158,0.0680984
11.037,2.93492,67.3893,75.6,0.18666,58.8619,19.5202,61.2965,0.34397,15,21,4.65788,9340.7,978.156,0.0688942
11.038,2.94494,67.4997,75.6,0.18684,58.8865,19.5158,61.2979,0.343978,15,21,4.65783,9340.59,978.144,0.0690079
11.039,2.95474,67.8323,75.6,0.18702,58.9105,19.5115,61.2999,0.343989,15,21,4.65776,9340.45,978.13,0.069349
11.04,2.96433,68.0534,75.6,0.1872,58.9339,19.5072,61.3023,0.344003,15,21,4.65767,9340.27,978.111,0.0695763
11.041,4.29925,68.3854,75.6,0.18738,58.9567,19.5029,61.3052,0.344019,15,21,4.65756,9340.06,978.088,0.0699174
11.042,2.8863,96.8889,75.6,0.18756,58.9809,19.4986,61.4001,0.344551,15,21,4.65401,9332.95,977.344,0.0991349
11.043,2.92585,66.5229,75.6,0.18774,59.0065,19.4942,61.46,0.344888,15,21,4.65173,9328.37,976.864,0.0680984
11.044,2.93606,67.3005,75.6,0.18792,59.0312,19.4899,61.4597,0.344886,15,21,4.65174,9328.39,976.867,0.0688942
11.045,2.94635,67.5221,75.6,0.1881,59.0552,19.4856,61.4605,0.34489,15,21,4.65171,9328.33,976.86,0.0691216
11.046,2.95638,67.8546,75.6,0.18828,59.0785,19.4813,61.4618,0.344898,15,21,4.65166,9328.22,976.849,0.0694627
11.047,2.9662,67.9646,75.6,0.18846,59.1012,19.477,61.4636,0.344908,15,21,4.65159,9328.08,976.835,0.0695763
11.048,2.97581,68.1854,75.6,0.18864,59.1232,19.4726,61.4659,0.344921,15,21,4.6515,9327.91,976.816,0.0698037
11.049,4.31602,68.406,75.6,0.18882,59.1447,19.4683,61.4686,0.344936,15,21,4.6514,9327.7,976.794,0.0700311
11.05,2.89729,97.0932,75.6,0.189,59.1677,19.464,61.5598,0.345448,15,21,4.64784,9320.56,976.047,0.099476
11.051,2.93713,66.6563,75.6,0.18918,59.1919,19.4597,61.6173,0.34577,15,21,4.64555,9315.97,975.566,0.0683258
11.052,2.94735,67.5438,75.6,0.18936,59.2154,19.4554,61.6169,0.345768,15,21,4.64556,9316,975.569,0.0692353
11.053,2.95764,67.6543,75.6,0.18954,59.2381,19.451,61.6177,0.345772,15,21,4.64553,9315.94,975.563,0.069349
11.054,2.9677,67.9863,75.6,0.18972,59.2602,19.4467,61.6189,0.345779,15,21,4.64548,9315.84,975.552,0.06969
11.055,2.97753,68.0962,75.6,0.1899,59.2817,19.4424,61.6206,0.345789,15,21,4.64542,9315.7,975.538,0.0698037
11.056,4.31883,68.3167,75.6,0.19008,59.3025,19.4381,61.6227,0.345801,15,21,4.64533,9315.53,975.52,0.0700311
11.057,2.89934,97.0776,75.6,0.19026,59.3248,19.4338,61.7096,0.346288,15,21,4.64179,9308.43,974.776,0.0995897
11.058,2.93949,66.6805,75.6,0.19044,59.3483,19.4294,61.7641,0.346594,15,21,4.63951,9303.87,974.299,0.0684395
11.059,2.9499,67.4563,75.6,0.19062,59.3711,19.4251,61.7634,0.34659,15,21,4.63954,9303.93,974.305,0.0692353
11.06,2.96039,67.6776,75.6,0.1908,59.3931,19.4208,61.7637,0.346592,15,21,4.63953,9303.9,974.302,0.0694627
11.061,2.97066,67.8987,75.6,0.19098,59.4145,19.4165,61.7645,0.346597,15,21,4.6395,9303.84,974.295,0.06969
11.062,2.98067,68.1194,75.6,0.19116,59.4352,19.4122,61.7658,0.346604,15,21,4.63945,9303.73,974.284,0.0699174
11.063,4.32365,68.4507,75.6,0.19134,59.4552,19.4078,61.7674,0.346613,15,21,4.63937,9303.59,974.269,0.0702585
11.064,2.90267,96.9533,75.6,0.19152,59.4767,19.4035,61.8503,0.347078,15,21,4.63584,9296.51,973.528,0.0995897
11.065,2.94308,66.5953,75.6,0.1917,59.4995,19.3992,61.9021,0.347369,15,21,4.63358,9291.97,973.053,0.0684395
11.066,2.95367,67.4809,75.6,0.19188,59.5214,19.3949,61.9011,0.347363,15,21,4.63363,9292.06,973.063,0.069349
11.067,2.96432,67.7021,75.6,0.19206,59.5426,19.3906,61.9011,0.347363,15,21,4.63363,9292.06,973.063,0.0695763
